n_ports,total_span_days,avg_dwell_time,dwell_ratio,DWT,total_distance,max_distance_per_leg,origin_latitude,lon_sin,lon_cos,longitude_range,hemisphere_crossing,n_territories,type_Bulker,type_Container,type_General Cargo,type_Other,type_Passenger,type_Reefer,type_RoRo,type_Tanker
0.8102953438059464,0.6719017416637005,1.0977916103244898,1.6103167790002086,0.9691737499137656,-0.32636182642253925,-0.30995325151226377,0.33893033418936575,0.7004602263137831,-0.25120268246517186,-0.7341433528443689,0.42427550486349236,-1.1056913180953083,1,0,0,0,0,0,0,0
0.8102953438059464,-1.5442550314900634,-1.6340758334193275,-0.8853705868790176,-0.4528733007371347,-0.569075788168439,-0.15917635061499297,0.6991121963558287,0.6822475600441257,-0.29288769598435227,-0.7151263034804046,0.42427550486349236,0.7443542860380179,0,0,0,0,0,0,1,0
0.8102953438059464,-1.386607869368301,-0.8240288151852875,-0.16897930332817374,-0.4528733007371347,-0.5797008358613779,-0.08440530656784166,0.8404477154828482,0.6151420554227373,-0.42959380732174896,-0.7243540909541364,0.42427550486349236,-0.18066851602864512,0,0,0,0,0,0,1,0
0.8102953438059464,0.14320054146605288,-1.4445595991975635,-1.5868488667082923,-0.4528733007371347,1.358339839610414,0.20670408278729605,-2.008271608455223,0.1454307069054141,-0.998568060268965,-0.6477832402111258,0.42427550486349236,0.7443542860380179,0,0,0,0,0,0,1,0
0.8102953438059464,-1.2756304798089682,-1.785055401275154,-1.2076498330323424,-0.4528733007371347,-0.2670462731530272,0.14003411853813497,1.0145640854217495,0.7319732410839745,-0.17317622329650265,-0.6803166721158102,0.42427550486349236,0.7443542860380179,0,0,0,0,0,0,1,0
0.8102953438059464,-1.614886129293119,-1.6641245158980214,-0.8836217610140759,-0.4528733007371347,-0.6306898573621614,0.47696698732294646,0.9319451455051132,0.607802466575813,-0.4431871047104335,-0.7567066033246148,0.42427550486349236,-1.1056913180953083,0,0,0,0,0,0,1,0
0.8102953438059464,-1.4441578143847824,-1.7802329002461803,-1.131036594260281,-0.4528733007371347,-0.5133575922963378,-0.15880477829826428,1.0145682015506812,0.7319708448498865,-0.17318247724053418,-0.6803220194912052,0.42427550486349236,0.7443542860380179,0,0,0,0,0,0,1,0
0.8102953438059464,-1.1947231423190794,-1.0735321134048619,-0.695483865252179,-0.4528733007371347,-0.17724937503138605,-0.12210071806174974,0.9320274680837468,0.6078332837112527,-0.44313052343224857,-0.6794949587634072,0.42427550486349236,0.7443542860380179,0,0,0,0,0,0,1,0
0.8102953438059464,-1.4520708382614371,-1.3701307894366745,-0.7622458309642537,-0.4528733007371347,-0.5766448293243384,-0.0841460815552748,0.8406370574137053,0.6151070108399129,-0.42965927903540285,-0.7241696065030003,0.42427550486349236,-0.18066851602864512,0,0,0,0,0,0,1,0
0.8102953438059464,-0.6590898404669857,-0.4709530929020009,-0.10607631360083641,2.051395957872675,0.21186585480655962,0.6959524712691876,-0.2263993939319173,-2.019400385753309,1.1400917007280893,1.091006774935238,0.42427550486349236,0.7443542860380179,0,1,0,0,0,0,0,0
-0.3847551571862075,-0.8375089240208241,-0.32658998905250863,-0.059425255983675554,2.051395957872675,0.20794341614286244,0.6959399964355859,-0.22121307147800331,-2.0197882061747032,1.1372071054190598,1.0910032100183078,0.42427550486349236,0.7443542860380179,0,1,0,0,0,0,0,0
0.8102953438059464,0.9490479388799902,-0.36327005455850914,-0.9445379220676947,2.051395957872675,3.117611758142952,2.3988010795742096,0.8536975345139189,0.5766464884475705,-0.4983778679279257,1.0910094486229356,0.42427550486349236,1.669377088104681,0,1,0,0,0,0,0,0
0.8102953438059464,0.8483214688323086,-0.5839913013268349,-1.1181464576197544,2.051395957872675,3.1175709796113567,2.3988994928662764,0.8537016506428505,0.5766400445895024,-0.49838888496948563,1.0909934064967497,0.42427550486349236,1.669377088104681,0,1,0,0,0,0,0,0
0.8102953438059464,0.802810797982775,-0.40986273746011576,-0.9336368459215051,2.051395957872675,3.1175735149239423,2.398944865361084,0.8536934183849871,0.5766400445895024,-0.49838888496948563,1.0909862766628895,0.42427550486349236,1.669377088104681,0,1,0,0,0,0,0,0
0.8102953438059464,-0.8007477810933709,-0.6404272544091086,-0.2307308026331259,2.051395957872675,0.18157558466241325,0.6959080534666363,-0.22120895534907165,-2.019788671594934,1.1372036295377865,1.0912188874925828,0.42427550486349236,0.7443542860380179,0,1,0,0,0,0,0,0
-1.5798056581783615,-0.41690424056746694,-0.3929758053113045,-0.8414523270820925,0.8711323223119213,0.28283893030837004,-0.44890285232999794,-1.7164051381678158,0.09345587717771461,-1.036511579919208,-0.5410576483850834,0.42427550486349236,-0.18066851602864512,0,1,0,0,0,0,0,0
