cluster,vessel_type,port_i,port_j,n_obs
1,RoRo,MUNDRA,MUMBAI,1
1,RoRo,MUMBAI,DURBAN,1
1,RoRo,SINGAPORE,KEMBLA,1
1,RoRo,BREMERHAVEN,GROSSENSIEL,1
1,RoRo,ROYAL,TABOGUILLA,1
1,RoRo,ROYAL,AUCKLAND,1
1,RoRo,MARCHWOOD,GROSSENSIEL,1
1,RoRo,RAS TANURA,DAMMAM,1
1,RoRo,DAMMAM,SINGAPORE,1
1,RoRo,SINGAPORE,OSAKA,1
1,RoRo,OSAKA,YOKKAICHI,1
1,RoRo,YOKKAICHI,YOKOHAMA,1
1,RoRo,MARCHWOOD,LAS PALMAS DE GRAN CANARIA,1
1,RoRo,LAS PALMAS DE GRAN CANARIA,DURBAN,1
1,RoRo,ANTWERPEN,SANTANDER,1
1,RoRo,DURBAN,KEMBLA,1
1,RoRo,KINGSTON,MELBOURNE,1
1,RoRo,NEW YORK,NEWPORT NEWS,1
1,RoRo,NEWPORT NEWS,US SSI,1
1,RoRo,HALIFAX,BALTIMORE,1
1,RoRo,SANTANDER,DEEPWATER POINT,1
1,RoRo,DEEPWATER POINT,BLOUNT ISLAND,1
1,RoRo,SAVANNAH,ALTAMIRA,1
1,RoRo,ALTAMIRA,VERACRUZ,1
1,RoRo,VERACRUZ,CRIST_BAL,1
1,RoRo,SUEZ CANAL,LAEM CHABANG,1
1,RoRo,ADELAIDE,AUCKLAND,1
1,RoRo,MOMBASA,LAEM CHABANG,1
1,RoRo,ADELAIDE,BRISBANE,1
1,RoRo,MAPUTO,DURBAN,1
1,RoRo,ANTWERPEN,GIOIA TAURO,1
1,RoRo,SUEZ,JEDDAH,1
1,RoRo,JEDDAH,MELBOURNE,1
1,RoRo,DURBAN,ELIZABETH,1
1,RoRo,ELIZABETH,MAPUTO,1
1,RoRo,MAPUTO,FREMANTLE,1
1,RoRo,ROYAL,GATUN,1
1,RoRo,ZEEBRUGGE,BALTIMORE,1
1,RoRo,CRIST_BAL,CARTAGENA,1
1,RoRo,CARTAGENA,GATUN,1
1,RoRo,EAST LONDON,MELBOURNE,1
1,RoRo,NEWARK,BALTIMORE,1
1,RoRo,LE HAVRE,MARCHWOOD,1
1,RoRo,SAVANNAH,BALTIMORE,1
1,RoRo,GATUN,PAPEETE,1
1,RoRo,TINCAN,ABIDJAN,1
1,RoRo,ABIDJAN,LAEM CHABANG,1
1,RoRo,SAVANNAH,CARTAGENA,1
1,RoRo,CARTAGENA,CRIST_BAL,1
1,RoRo,MOA_A,GIOIA TAURO,1
1,RoRo,GIOIA TAURO,ISTANBUL,1
1,RoRo,ISTANBUL,SAID,1
1,RoRo,ANTWERPEN,LE HAVRE,1
1,RoRo,LE HAVRE,LAS PALMAS DE GRAN CANARIA,1
1,RoRo,LAS PALMAS DE GRAN CANARIA,EST,1
1,RoRo,EST,FREMANTLE,1
1,RoRo,SUEZ CANAL,SUEZ,1
1,RoRo,ANTWERPEN,SET_BAL,1
1,RoRo,SET_BAL,GIOIA TAURO,1
1,Tanker,DAESAN,TAURANGA,2
1,Tanker,SAN FRANCISCO,COUNTRY CLUB,2
1,Tanker,QUEQUEN,TAURANGA,2
1,Tanker,SAN LORENZO,ZONA COMUN,2
1,Tanker,JAZAN ECONOMIC CITY,SINGAPORE,1
1,Tanker,SINGAPORE,YOKKAICHI,1
1,Tanker,YOKKAICHI,DAESAN,1
1,Tanker,LOS ANGELES,TOKYO,1
1,Tanker,TOKYO,ONSAN,1
1,Tanker,ONSAN,YOSU,1
1,Tanker,YOSU,TAURANGA,1
1,Tanker,COUNTRY CLUB,KALAMA,1
1,Tanker,KALAMA,PORTLAND,1
1,Tanker,PORTLAND,DAESAN,1
1,Tanker,DAESAN,ONSAN,1
1,Tanker,ONSAN,TAURANGA,1
1,Tanker,SAN DIEGO,TOPOLOBAMPO,1
1,Tanker,TOPOLOBAMPO,GUAYMAS,1
1,Tanker,GUAYMAS,LOS ANGELES,1
1,Tanker,LOS ANGELES,YOKOHAMA,1
1,Tanker,YOKOHAMA,NOUMEA,1
1,Tanker,NOUMEA,TAURANGA,1
1,Tanker,SAN FRANCISCO,OLEUM,1
1,Tanker,OLEUM,SAN FRANCISCO,1
1,Tanker,COUNTRY CLUB,YEOSU,1
1,Tanker,YEOSU,DAESAN,1
1,Tanker,SALVADOR,ARATU,1
1,Tanker,ARATU,SANTOS,1
1,Tanker,SANTOS,SAN LORENZO,1
1,Tanker,SAN LORENZO,QUEQUEN,1
1,Tanker,INGENIERO WHITE,PARANAGUA,1
1,Tanker,PARANAGUA,PARANAGU_,1
1,Tanker,PARANAGU_,R_O DE LA PLATA,1
1,Tanker,R_O DE LA PLATA,SAN LORENZO,1
1,Tanker,ZONA COMUN,TIMARU,1
1,Tanker,PLAYA DE GUAYANILLA,BARRANQUILLA,1
1,Tanker,BARRANQUILLA,BALTIMORE,1
1,Tanker,BALTIMORE,NEW ORLEANS,1
1,Tanker,NEW ORLEANS,COLON,1
1,Tanker,COLON,CRIST_BAL,1
1,Tanker,CRIST_BAL,TAURANGA,1
1,Tanker,BARRANQUILLA,PLAYA DE GUAYANILLA,1
1,Tanker,PLAYA DE GUAYANILLA,NEW ORLEANS,1
1,Tanker,NEW ORLEANS,BELLE CHASSE,1
1,Tanker,BELLE CHASSE,CRIST_BAL,1
1,Tanker,CRIST_BAL,PORT CHALMERS,1
1,Tanker,HONOLULU,BARBERS POINT,1
1,Tanker,BARBERS POINT,US PDX,1
1,Tanker,US PDX,PORTLAND,1
1,Tanker,PORTLAND,TAURANGA,1
1,Tanker,COUNTRY CLUB,OSAKA,1
1,Tanker,OSAKA,GWANGYANG,1
1,Tanker,GWANGYANG,YEOSU,1
1,Tanker,YEOSU,ONSAN,1
1,Tanker,ONSAN,NEW PLYMOUTH,1
1,Tanker,PORTO DO ACU,SANTOS,1
1,Tanker,SANTOS,FRAY LUIS A. BELTRAN,1
1,Tanker,FRAY LUIS A. BELTRAN,SAN LORENZO,1
1,Tanker,ZONA COMUN,QUEQUEN,1
2,Container,APIA,PAGO PAGO HARBOR,49
2,Container,SUVA,LAUTOKA,47
2,Container,LAUTOKA,APIA,40
2,Container,NUKU'ALOFA,TAURANGA,34
2,Container,PAGO PAGO HARBOR,NUKU'ALOFA,22
2,Container,SUVA,APIA,16
2,Container,PAGO PAGO HARBOR,ALOFI,16
2,Container,ALOFI,NEIAFU,14
2,Container,APIA,NUKU'ALOFA,14
2,Container,NEIAFU,NUKU'ALOFA,12
2,Container,NUKU'ALOFA,AUCKLAND,12
2,Container,PAGO PAGO HARBOR,TAURANGA,11
2,Container,PAGO PAGO HARBOR,APIA,6
2,Container,LAUTOKA,PAGO PAGO HARBOR,6
2,Container,NEIAFU,AUCKLAND,4
2,Container,LAUTOKA,SUVA,3
2,Container,NUKU'ALOFA,SUVA,3
2,Container,ALOFI,NUKU'ALOFA,2
2,Container,NUKU'ALOFA,NEIAFU,2
2,Container,SUVA,AUCKLAND,2
2,Container,MAT_ÃÂ»UTU,SIGAV_,2
2,Container,PAPEETE,LAUTOKA,2
2,Container,LAUTOKA,NOUMEA,2
2,Container,NOUMEA,BRISBANE,2
2,Container,BRISBANE,BOTANY,2
2,Container,BOTANY,MELBOURNE,2
2,Container,MELBOURNE,TAURANGA,2
2,Container,SUVA,PAGO PAGO HARBOR,1
2,Container,APIA,ALOFI,1
2,Container,ALOFI,AUCKLAND,1
2,Container,APIA,TAURANGA,1
2,Container,SUVA,MAT_ÃÂ»UTU,1
2,Container,SIGAV_,SUVA,1
2,Container,SUVA,LUGANVILLE,1
2,Container,LUGANVILLE,VILA,1
2,Container,VILA,AUCKLAND,1
2,Container,VILA,NOUMEA,1
2,Container,NOUMEA,SUVA,1
2,Container,SUVA,FUNAFUTI,1
2,Container,FUNAFUTI,MAT_ÃÂ»UTU,1
2,Container,SIGAV_,AUCKLAND,1
2,Container,PAPEETE,APIA,1
2,Container,NUKU'ALOFA,APIA,1
2,Container,PAGO PAGO HARBOR,PAPEETE,1
2,Container,PAPEETE,AUCKLAND,1
2,General Cargo,NUKU'ALOFA,AUCKLAND,53
2,General Cargo,RAROTONGA,AITUTAKI,52
2,General Cargo,SUVA,APIA,45
2,General Cargo,AITUTAKI,NUKU'ALOFA,38
2,General Cargo,APIA,RAROTONGA,35
2,General Cargo,APIA,PAGO PAGO HARBOR,26
2,General Cargo,PAGO PAGO HARBOR,RAROTONGA,21
2,General Cargo,PAGO PAGO HARBOR,APIA,18
2,General Cargo,NUKU'ALOFA,SUVA,17
2,General Cargo,LAUTOKA,SUVA,16
2,General Cargo,NUKU'ALOFA,NEIAFU,7
2,General Cargo,NEIAFU,AUCKLAND,7
2,General Cargo,RAROTONGA,NUKU'ALOFA,7
2,General Cargo,SUVA,PAGO PAGO HARBOR,7
2,General Cargo,ALOFI,RAROTONGA,7
2,General Cargo,ALOFI,NUKU'ALOFA,6
2,General Cargo,NEIAFU,NUKU'ALOFA,6
2,General Cargo,APIA,ALOFI,6
2,General Cargo,AITUTAKI,AUCKLAND,6
2,General Cargo,RAROTONGA,ALOFI,4
2,General Cargo,AITUTAKI,NEIAFU,4
2,General Cargo,PAGO PAGO HARBOR,ALOFI,3
2,General Cargo,RAROTONGA,AUCKLAND,3
2,General Cargo,AITUTAKI,ALOFI,3
2,General Cargo,SUVA,NUKU'ALOFA,2
2,General Cargo,POHNPEI,SUVA,2
2,General Cargo,ALOFI,AUCKLAND,2
2,General Cargo,APIA,NUKU'ALOFA,2
2,General Cargo,NUKU'ALOFA,RAROTONGA,2
2,General Cargo,NUKU'ALOFA,APIA,2
2,General Cargo,EBAYE,KWAJALEIN,1
2,General Cargo,KWAJALEIN,APRA HARBOR,1
2,General Cargo,APRA HARBOR,POHNPEI,1
2,General Cargo,PAGO PAGO HARBOR,NEIAFU,1
2,General Cargo,ALOFI,NEIAFU,1
2,General Cargo,SUVA,RAROTONGA,1
2,General Cargo,AITUTAKI,PAGO PAGO HARBOR,1
2,General Cargo,PAGO PAGO HARBOR,AUCKLAND,1
2,General Cargo,NUKU'ALOFA,LAUTOKA,1
2,General Cargo,SUVA,FUNAFUTI,1
2,General Cargo,FUNAFUTI,TARAWA,1
2,General Cargo,TARAWA,LONDON,1
2,General Cargo,LONDON,LAUTOKA,1
2,General Cargo,LAUTOKA,AUCKLAND,1
2,General Cargo,PAGO PAGO HARBOR,NUKU'ALOFA,1
2,Tanker,NADI BAY,VUDA,3
2,Tanker,BOTANY,LYTTELTON,2
2,Tanker,PAPEETE,RAROTONGA,1
2,Tanker,RAROTONGA,VUDA,1
2,Tanker,VUDA,NOUMEA,1
2,Tanker,NOUMEA,NEW PLYMOUTH,1
2,Tanker,LONG ISLAND POINT,SUVA,1
2,Tanker,SUVA,PAPEETE,1
2,Tanker,PAPEETE,NADI BAY,1
2,Tanker,VUDA,NEW PLYMOUTH,1
2,Tanker,VUDA,HALALO,1
2,Tanker,HALALO,PAPEETE,1
2,Tanker,PAPEETE,BOTANY,1
2,Tanker,BOTANY,VILA,1
2,Tanker,VILA,LAUTOKA,1
2,Tanker,LAUTOKA,NEW PLYMOUTH,1
2,Tanker,VUDA,SUVA,1
2,Tanker,SUVA,PAGO PAGO HARBOR,1
2,Tanker,PAGO PAGO HARBOR,PAPEETE,1
2,Tanker,PAPEETE,TIMARU,1
2,Tanker,APIA,LAUTOKA,1
2,Tanker,LAUTOKA,NADI BAY,1
2,Tanker,VUDA,MALAU,1
2,Tanker,MALAU,BOTANY,1
2,Tanker,VILA,HONIARA,1
2,Tanker,HONIARA,NAPA NAPA,1
2,Tanker,NAPA NAPA,LAE,1
2,Tanker,LAE,NOUMEA,1
2,Tanker,NOUMEA,BOTANY,1
3,Bulker,MELBOURNE,GEELONG,7
3,Bulker,HAY POINT,MACKAY,7
3,Bulker,ARDROSSAN,KEMBLA,6
3,Bulker,BRISBANE,NEWCASTLE,6
3,Bulker,LAE,LAUTOKA,6
3,Bulker,GEELONG,ADELAIDE,6
3,Bulker,ADELAIDE,LINCOLN,6
3,Bulker,GEELONG,PORTLAND,5
3,Bulker,BRISBANE,KEMBLA,5
3,Bulker,GLADSTONE,SOUTH TREES,5
3,Bulker,TOWNSVILLE,BRISBANE,5
3,Bulker,NEWCASTLE,BELL BAY,5
3,Bulker,NEWCASTLE,GEELONG,5
3,Bulker,KEMBLA,TAURANGA,4
3,Bulker,GLADSTONE,FISHERMANS LANDING,4
3,Bulker,KEMBLA,BLUESCOPE,4
3,Bulker,FISHERMANS LANDING,NEWCASTLE,4
3,Bulker,NEWCASTLE,MELBOURNE,4
3,Bulker,MACKAY,MELBOURNE,4
3,Bulker,MELBOURNE,ADELAIDE,4
3,Bulker,GEELONG,NEWCASTLE,4
3,Bulker,ADELAIDE,LAE,4
3,Bulker,PORTLAND,ADELAIDE,4
3,Bulker,KEMBLA,MELBOURNE,4
3,Bulker,GEELONG,MELBOURNE,3
3,Bulker,BLUESCOPE,TAURANGA,3
3,Bulker,KEMBLA,WHYALLA,3
3,Bulker,SOUTH TREES,NEWCASTLE,3
3,Bulker,PORTLAND,GEELONG,3
3,Bulker,BLUESCOPE,KEMBLA,3
3,Bulker,BUNBURY,PORTLAND,3
3,Bulker,ADELAIDE,SUVA,3
3,Bulker,MELBOURNE,GISBORNE,3
3,Bulker,TOWNSVILLE,GEELONG,2
3,Bulker,PORTLAND,KEMBLA,2
3,Bulker,THEVENARD,BRISBANE,2
3,Bulker,ADELAIDE,KEMBLA,2
3,Bulker,NEWCASTLE,KEMBLA,2
3,Bulker,GEELONG,BURNIE,2
3,Bulker,GEELONG,LYTTELTON,2
3,Bulker,LAUTOKA,NEW PLYMOUTH,2
3,Bulker,LAUTOKA,TAURANGA,2
3,Bulker,NEWCASTLE,BRISBANE,2
3,Bulker,LINCOLN,NAPIER,2
3,Bulker,TOWNSVILLE,GLADSTONE,2
3,Bulker,SOUTH TREES,BELL BAY,2
3,Bulker,BELL BAY,ADELAIDE,2
3,Bulker,SUVA,GISBORNE,2
3,Bulker,SUVA,TAURANGA,2
3,Bulker,GEELONG,BRISBANE,2
3,Bulker,KEMBLA,GISBORNE,2
3,Bulker,KEMBLA,PORT CHALMERS,2
3,Bulker,MELBOURNE,KEMBLA,2
3,Bulker,KEMBLA,AUCKLAND,2
3,Bulker,NEWCASTLE,PRONY BAY,2
3,Bulker,NEWCASTLE,VAVOUTO,2
3,Bulker,ADELAIDE,GEELONG,2
3,Bulker,BRISBANE,GEELONG,2
3,Bulker,GEELONG,DEVONPORT,2
3,Bulker,DEVONPORT,PORTLAND,2
3,Bulker,ADELAIDE,NAPIER,2
3,Bulker,FREMANTLE,KWINANA,2
3,Bulker,LAUTOKA,GISBORNE,2
3,Bulker,MELBOURNE,LYTTELTON,2
3,Bulker,LINCOLN,ADELAIDE,2
3,Bulker,ADELAIDE,PORTLAND,2
3,Bulker,DEVONPORT,GEELONG,2
3,Bulker,GEELONG,NAPIER,2
3,Bulker,MACKAY,TOWNSVILLE,2
3,Bulker,NEW PRIOK,TOWNSVILLE,1
3,Bulker,MELBOURNE,THEVENARD,1
3,Bulker,THEVENARD,SYDNEY,1
3,Bulker,SYDNEY,GLADSTONE,1
3,Bulker,FISHERMANS LANDING,BRISBANE,1
3,Bulker,BRISBANE,NAPIER,1
3,Bulker,MELBOURNE,ARDROSSAN,1
3,Bulker,KEMBLA,SYDNEY,1
3,Bulker,SYDNEY,WELLINGTON,1
3,Bulker,GERALDTON,BUNBURY,1
3,Bulker,BUNBURY,THEVENARD,1
3,Bulker,KEMBLA,WELLINGTON,1
3,Bulker,USELESS LOOP,SYDNEY,1
3,Bulker,SYDNEY,KEMBLA,1
3,Bulker,KWINANA,FREMANTLE,1
3,Bulker,FREMANTLE,ADELAIDE,1
3,Bulker,KEMBLA,THEVENARD,1
3,Bulker,THEVENARD,AUCKLAND,1
3,Bulker,BRISBANE,LAE,1
3,Bulker,LAE,MOTUKEA ISLAND,1
3,Bulker,MOTUKEA ISLAND,GLADSTONE,1
3,Bulker,GLADSTONE,BRISBANE,1
3,Bulker,BRISBANE,AUCKLAND,1
3,Bulker,WHYALLA,GEELONG,1
3,Bulker,MELBOURNE,NELSON,1
3,Bulker,ALBANY,ESPERANCE,1
3,Bulker,ESPERANCE,THEVENARD,1
3,Bulker,THEVENARD,BUNDABERG,1
3,Bulker,BUNDABERG,GLADSTONE,1
3,Bulker,SOUTH TREES,GISBORNE,1
3,Bulker,BURNIE,NELSON,1
3,Bulker,ADELAIDE,GLADSTONE,1
3,Bulker,GLADSTONE,NAPA NAPA,1
3,Bulker,NAPA NAPA,MOTUKEA ISLAND,1
3,Bulker,MOTUKEA ISLAND,LAE,1
3,Bulker,LAE,PORT CHALMERS,1
3,Bulker,VIT_RIA,PARANAGU_,1
3,Bulker,PARANAGU_,PARANAGUA,1
3,Bulker,PARANAGUA,IMBITUBA,1
3,Bulker,IMBITUBA,PUNTA ARENAS,1
3,Bulker,PUNTA ARENAS,TAURANGA,1
3,Bulker,MELBOURNE,NEWCASTLE,1
3,Bulker,NEWCASTLE,LAE,1
3,Bulker,SURABAYA,"GRESIK, JAVA",1
3,Bulker,"GRESIK, JAVA",SURABAYA,1
3,Bulker,SURABAYA,HAY POINT,1
3,Bulker,MELBOURNE,TAURANGA,1
3,Bulker,ADELAIDE,MELBOURNE,1
3,Bulker,MELBOURNE,LAE,1
3,Bulker,GEELONG,THEVENARD,1
3,Bulker,THEVENARD,DEVONPORT,1
3,Bulker,DEVONPORT,NELSON,1
3,Bulker,BRISBANE,WELLINGTON,1
3,Bulker,KEMBLA,COWES,1
3,Bulker,COWES,BLUESCOPE,1
3,Bulker,BRISBANE,BURNIE,1
3,Bulker,BURNIE,GEELONG,1
3,Bulker,GERALDTON,KWINANA,1
3,Bulker,KWINANA,LONG ISLAND POINT,1
3,Bulker,LONG ISLAND POINT,BLUESCOPE,1
3,Bulker,PORTLAND,ARDROSSAN,1
3,Bulker,KEMBLA,TOWNSVILLE,1
3,Bulker,GLADSTONE,AUCKLAND,1
3,Bulker,NEWCASTLE,GLADSTONE,1
3,Bulker,BELL BAY,WELLINGTON,1
3,Bulker,LINCOLN,ARDROSSAN,1
3,Bulker,BRISBANE,ARDROSSAN,1
3,Bulker,KEMBLA,BURNIE,1
3,Bulker,BURNIE,HAY POINT,1
3,Bulker,MACKAY,GLADSTONE,1
3,Bulker,GLADSTONE,NAPIER,1
3,Bulker,WHYALLA,ADELAIDE,1
3,Bulker,BIRINGKASSI,GEELONG,1
3,Bulker,BLUESCOPE,FREMANTLE,1
3,Bulker,FREMANTLE,ARDROSSAN,1
3,Bulker,VAVOUTO,GLADSTONE,1
3,Bulker,BELL BAY,NAPIER,1
3,Bulker,PRONY BAY,NEWCASTLE,1
3,Bulker,VAVOUTO,NOUMEA,1
3,Bulker,NOUMEA,BAIE NGO,1
3,Bulker,BAIE NGO,AUCKLAND,1
3,Bulker,VAVOUTO,NEWCASTLE,1
3,Bulker,PRONY BAY,NOUMEA,1
3,Bulker,NOUMEA,NEW PLYMOUTH,1
3,Bulker,KWINANA,ESPERANCE,1
3,Bulker,ESPERANCE,ADELAIDE,1
3,Bulker,NEWCASTLE,NOUMEA,1
3,Bulker,NOUMEA,GISBORNE,1
3,Bulker,TOWNSVILLE,HOBART,1
3,Bulker,HOBART,MELBOURNE,1
3,Bulker,MELBOURNE,PIRIE,1
3,Bulker,PIRIE,GISBORNE,1
3,Bulker,KWINANA,BUNBURY,1
3,Bulker,PORTLAND,MELBOURNE,1
3,Bulker,KEMBLA,GEELONG,1
3,Bulker,ADELAIDE,THEVENARD,1
3,Bulker,THEVENARD,MELBOURNE,1
3,Bulker,HEDLAND,DAMPIER,1
3,Bulker,DAMPIER,FREMANTLE,1
3,Bulker,KWINANA,LINCOLN,1
3,Bulker,LINCOLN,AUCKLAND,1
3,Bulker,BURNIE,NEWCASTLE,1
3,Bulker,NEWCASTLE,HAY POINT,1
3,Bulker,MACKAY,NEW PLYMOUTH,1
3,Bulker,NEWCASTLE,LINCOLN,1
3,Bulker,LINCOLN,SUVA,1
3,Bulker,GEELONG,GILES,1
3,Bulker,GILES,ADELAIDE,1
3,Bulker,LAE,NEW PLYMOUTH,1
3,Bulker,BLUESCOPE,MELBOURNE,1
3,Bulker,BELL BAY,BUNBURY,1
3,Bulker,PORTLAND,TAURANGA,1
3,Bulker,MELBOURNE,KWINANA,1
3,Bulker,KWINANA,PORTLAND,1
3,Bulker,PORTLAND,NEW PLYMOUTH,1
3,Bulker,MELBOURNE,GLADSTONE,1
3,Bulker,NEWCASTLE,MACKAY,1
3,Bulker,MELBOURNE,NAPIER,1
3,Bulker,WHYALLA,MELBOURNE,1
3,Bulker,ADELAIDE,WALLAROO,1
3,Bulker,WALLAROO,AUCKLAND,1
3,Bulker,NEWCASTLE,GISBORNE,1
3,Bulker,GLADSTONE,ADELAIDE,1
3,Bulker,LINCOLN,MELBOURNE,1
3,Bulker,KWINANA,GEELONG,1
3,Bulker,GEELONG,LAE,1
3,Bulker,HEDLAND,FREMANTLE,1
3,Bulker,FREMANTLE,BURNIE,1
3,Bulker,BURNIE,GLADSTONE,1
3,Bulker,GLADSTONE,MACKAY,1
3,Bulker,MACKAY,HAY POINT,1
3,Bulker,HAY POINT,GISBORNE,1
3,Bulker,CAIRNS,MACKAY,1
3,Bulker,MACKAY,BRISBANE,1
3,Bulker,NEWCASTLE,DEVONPORT,1
3,Bulker,BRISBANE,DEVONPORT,1
3,Bulker,PORTLAND,WELLINGTON,1
3,Bulker,TOWNSVILLE,BURNIE,1
3,Bulker,BURNIE,PORTLAND,1
3,Bulker,KEMBLA,LONG ISLAND POINT,1
3,Bulker,LONG ISLAND POINT,TAURANGA,1
3,Bulker,GEELONG,TAURANGA,1
3,Bulker,BRISBANE,HAY POINT,1
3,Bulker,TOWNSVILLE,GISBORNE,1
3,Bulker,BURNIE,NEW PLYMOUTH,1
3,Bulker,LINCOLN,GISBORNE,1
3,Bulker,LINCOLN,WELLINGTON,1
3,Bulker,ESPERANCE,GERALDTON,1
3,Bulker,GERALDTON,HEDLAND,1
3,Bulker,HEDLAND,KEMBLA,1
3,Bulker,GEELONG,ARDROSSAN,1
3,Bulker,BELL BAY,MELBOURNE,1
3,Bulker,BELL BAY,BRISBANE,1
3,Bulker,BRISBANE,ADELAIDE,1
3,Bulker,GEELONG,KEMBLA,1
3,Bulker,KEMBLA,NAPIER,1
3,Bulker,PORTLAND,BLUESCOPE,1
3,Bulker,CAIRNS,HAY POINT,1
3,Container,LUGANVILLE,VILA,24
3,Container,HONIARA,LUGANVILLE,21
3,Container,VILA,TAURANGA,20
3,Container,MOTUKEA ISLAND,LAE,19
3,Container,LAE,KIMBE,16
3,Container,KIMBE,RABAUL,16
3,Container,RABAUL,HONIARA,16
3,Container,LAE,HONIARA,14
3,Container,NAPA NAPA,MOTUKEA ISLAND,13
3,Container,BOTANY,MELBOURNE,10
3,Container,LAUTOKA,SUVA,10
3,Container,NOUMEA,LAUTOKA,9
3,Container,MELBOURNE,AUCKLAND,8
3,Container,LUGANVILLE,AUCKLAND,7
3,Container,HONIARA,BRISBANE,7
3,Container,BRISBANE,NEWCASTLE,6
3,Container,NEWCASTLE,BOTANY,6
3,Container,SUVA,VILA,6
3,Container,VILA,LUGANVILLE,6
3,Container,BELL BAY,BOTANY,5
3,Container,BRISBANE,NOUMEA,5
3,Container,VILA,AUCKLAND,4
3,Container,BRISBANE,TAURANGA,4
3,Container,SUVA,LUGANVILLE,3
3,Container,BOTANY,AUCKLAND,3
3,Container,TOWNSVILLE,NAPA NAPA,3
3,Container,RABAUL,KIMBE,3
3,Container,KIMBE,LAE,3
3,Container,MOTUKEA ISLAND,TOWNSVILLE,3
3,Container,NOUMEA,TAURANGA,3
3,Container,BOTANY,BRISBANE,2
3,Container,TOWNSVILLE,BRISBANE,2
3,Container,BRISBANE,MELBOURNE,2
3,Container,MELBOURNE,BELL BAY,2
3,Container,KEMBLA,BOTANY,2
3,Container,HONIARA,TAURANGA,2
3,Container,BRISBANE,NAPA NAPA,2
3,Container,BRISBANE,MOTUKEA ISLAND,2
3,Container,GLADSTONE,MOTUKEA ISLAND,2
3,Container,TOWNSVILLE,BOTANY,2
3,Container,NOUMEA,SUVA,1
3,Container,SUVA,LAUTOKA,1
3,Container,LAUTOKA,NELSON,1
3,Container,BOTANY,SYDNEY,1
3,Container,SYDNEY,BRISBANE,1
3,Container,BRISBANE,LAUTOKA,1
3,Container,SUVA,TAURANGA,1
3,Container,LAE,TOWNSVILLE,1
3,Container,MELBOURNE,ADELAIDE,1
3,Container,ADELAIDE,TAURANGA,1
3,Container,BRISBANE,KEMBLA,1
3,Container,MELBOURNE,TAURANGA,1
3,Container,NEW PRIOK,KWINANA,1
3,Container,KWINANA,FREMANTLE,1
3,Container,FREMANTLE,ADELAIDE,1
3,Container,ADELAIDE,MELBOURNE,1
3,Container,MELBOURNE,BOTANY,1
3,Container,BOTANY,NELSON,1
3,Container,BOTANY,BELL BAY,1
3,Container,NOUMEA,NELSON,1
3,Container,LAE,RABAUL,1
3,Container,LAE,LUGANVILLE,1
3,Container,LAE,TAURANGA,1
3,Container,HONIARA,AUCKLAND,1
3,Container,KIMBE,NAPA NAPA,1
3,Container,RABAUL,MOTUKEA ISLAND,1
3,Container,LAE,BRISBANE,1
3,Container,BRISBANE,BOTANY,1
3,Container,BRISBANE,TOWNSVILLE,1
3,Container,TOWNSVILLE,LAE,1
3,Container,LAE,MOTUKEA ISLAND,1
3,Container,MOTUKEA ISLAND,BRISBANE,1
3,General Cargo,NOUMEA,LAUTOKA,8
3,General Cargo,LAUTOKA,SUVA,8
3,General Cargo,LUGANVILLE,AUCKLAND,6
3,General Cargo,LUGANVILLE,VILA,6
3,General Cargo,SUVA,VILA,5
3,General Cargo,VILA,LUGANVILLE,5
3,General Cargo,NAPA NAPA,MOTUKEA ISLAND,5
3,General Cargo,MOTUKEA ISLAND,LAE,5
3,General Cargo,LAE,HONIARA,4
3,General Cargo,SUVA,LUGANVILLE,3
3,General Cargo,VILA,AUCKLAND,3
3,General Cargo,MELBOURNE,KEMBLA,3
3,General Cargo,KEMBLA,NEWCASTLE,3
3,General Cargo,HONIARA,LUGANVILLE,3
3,General Cargo,VILA,TAURANGA,3
3,General Cargo,BRISBANE,ALMA,2
3,General Cargo,ALMA,BURNIE,2
3,General Cargo,BRISBANE,MELBOURNE,2
3,General Cargo,NEWCASTLE,AUCKLAND,2
3,General Cargo,HONIARA,BRISBANE,2
3,General Cargo,ADELAIDE,MELBOURNE,2
3,General Cargo,CASCADE,BRISBANE,2
3,General Cargo,ALMA,GLADSTONE,1
3,General Cargo,GLADSTONE,BURNIE,1
3,General Cargo,BURNIE,NEW PLYMOUTH,1
3,General Cargo,BURNIE,BELL BAY,1
3,General Cargo,BELL BAY,NELSON,1
3,General Cargo,NOUMEA,SUVA,1
3,General Cargo,SUVA,LAUTOKA,1
3,General Cargo,LAUTOKA,LUGANVILLE,1
3,General Cargo,SUVA,BRISBANE,1
3,General Cargo,LAE,KIMBE,1
3,General Cargo,KIMBE,RABAUL,1
3,General Cargo,RABAUL,HONIARA,1
3,General Cargo,ADELAIDE,GEELONG,1
3,General Cargo,GEELONG,TAROONA,1
3,General Cargo,TAROONA,HOBART,1
3,General Cargo,HOBART,KEMBLA,1
3,General Cargo,NEWCASTLE,NELSON,1
3,General Cargo,BRISBANE,GLADSTONE,1
3,General Cargo,GLADSTONE,ALMA,1
3,General Cargo,BURNIE,DEVONPORT,1
3,General Cargo,DEVONPORT,MELBOURNE,1
3,General Cargo,MELBOURNE,NEW PLYMOUTH,1
3,General Cargo,TOWNSVILLE,NAPA NAPA,1
3,General Cargo,BRISBANE,TAURANGA,1
