voyage_id,vessel_type,cluster,dwt,n_ports,nz_dest_port,total_span_days,p_invasion,pa_mean,pi_mean,pe_mean
519,RoRo,0,20581,7,AUCKLAND,24.08908565,0.0004330686,0.9999768333333333,0.5650705016666667,0.00012929333333333334
520,RoRo,0,20581,6,AUCKLAND,21.73918981,0.0003905243,0.9999722,0.6136492100000001,0.000128762
521,RoRo,0,20581,7,AUCKLAND,49.91209491,0.0003454179,0.9999941666666666,0.435144105,0.00012857666666666665
523,RoRo,0,17693,7,AUCKLAND,19.90407407,0.0004227823,0.9999768333333333,0.5516472266666667,0.00012929333333333334
524,RoRo,0,17693,6,AUCKLAND,20.95768519,0.0003622732,0.9999722,0.569874174,0.000128762
525,RoRo,0,17693,7,AUCKLAND,21.73965278,0.0004076713,0.9999768333333333,0.532352965,0.00012929333333333334
526,RoRo,0,17693,7,AUCKLAND,25.9966088,0.0003754847,0.9999768333333333,0.49042454666666674,0.00012929333333333334
529,General Cargo,1,20131,7,AUCKLAND,36.51246528,0.0004220908,0.9999768333333333,0.552129415,0.0001291216666666667
531,RoRo,0,20144,7,AUCKLAND,40.28055556,0.0004042139,0.9999764999999999,0.5284347650000001,0.00012911500000000004
535,RoRo,0,9653,7,AUCKLAND,33.04927083,0.0002813823,1.0,0.36128901166666666,0.00012933
536,RoRo,0,9653,5,AUCKLAND,19.39662037,0.0002372089,1.0,0.44946146750000004,0.00013195
537,RoRo,0,9653,5,AUCKLAND,21.07363426,0.0002369547,1.0,0.4489799,0.00013195
539,RoRo,4,9653,6,AUCKLAND,58.33521991,0.0002616122,0.9999996,0.396803382,0.00013173600000000003
547,Container,0,51372,7,AUCKLAND,41.38521991,0.0003531543,0.999972,0.4766220616666667,0.000122355
550,Container,0,51372,7,AUCKLAND,28.52769676,0.000359755,0.9999778333333332,0.4966597816666667,0.00011850833333333333
552,Container,0,51372,7,AUCKLAND,28.34895833,0.000363842,0.9999778333333332,0.5027326216666667,0.00011850833333333333
555,General Cargo,0,20202,7,AUCKLAND,26.78030093,0.0004104382,0.9999768333333333,0.5368301400000001,0.00012929333333333334
561,General Cargo,1,110387,7,TAURANGA,54.86333333,0.000446795,1.0,0.570577135,0.00012998833333333334
562,Container,1,110387,7,TAURANGA,52.77087963,0.0004013776,1.0,0.512965215,0.00012998833333333334
563,Container,1,110387,7,TAURANGA,49.77947917,0.0004260466,1.0,0.5447544683333333,0.00012998833333333334
565,Container,1,118944,7,TAURANGA,47.4812037,0.0004279081,1.0,0.5472357366666667,0.00012998833333333334
566,Container,1,118944,7,TAURANGA,49.74193287,0.0004302488,1.0,0.5499636083333334,0.00012998833333333334
570,Container,0,69653,7,AUCKLAND,25.42987269,0.0003862819,1.0,0.5294746466666667,0.00012167166666666666
571,Container,0,69653,7,AUCKLAND,23.66607639,0.0004025685,1.0,0.5295497533333333,0.00012721166666666668
572,Container,0,69653,7,AUCKLAND,23.75703704,0.0004049839,1.0,0.5429004316666667,0.00012459166666666668
573,Container,0,69653,7,AUCKLAND,32.28394676,0.0003520956,1.0,0.47187392333333333,0.00012459166666666668
575,Container,1,119185,7,TAURANGA,54.42399306,0.0004075737,1.0,0.5150530566666667,0.00013163166666666667
577,Container,1,119185,7,TAURANGA,30.83361111,0.0004294312,1.0,0.5545030233333333,0.000128345
578,Container,1,119185,7,TAURANGA,50.66039352,0.0004261255,1.0,0.5443440316666667,0.00012998833333333334
580,Container,1,110387,7,TAURANGA,32.0725,0.0004279578,1.0,0.552338255,0.000128345
581,Container,1,110387,7,TAURANGA,29.43396991,0.0004336736,1.0,0.55997797,0.000128345
582,Container,1,110387,7,TAURANGA,52.22980324,0.0004053155,1.0,0.5182230816666666,0.00012998833333333334
583,Container,1,110387,7,TAURANGA,54.09759259,0.0003915636,1.0,0.494948625,0.00013163166666666667
585,Container,0,33937,7,AUCKLAND,37.76862269,0.0002909736,0.9999996666666666,0.383144465,0.00012376833333333333
589,Container,0,69193,7,AUCKLAND,32.4303125,0.0003487139,1.0,0.49897662166666673,0.00011668333333333334
597,Container,1,71621,7,TAURANGA,55.72076389,0.0003452368,0.9999941666666666,0.4745359966666666,0.00012087333333333333
599,Container,0,50985,7,NAPIER,26.78982639,0.0002876811,0.9999993333333334,0.4778157383333333,0.00010048166666666666
600,Container,0,50985,7,AUCKLAND,28.05951389,0.0003621366,0.9999941666666666,0.48258420166666666,0.000124885
601,Container,0,50985,7,AUCKLAND,28.51435185,0.0003383427,0.9999941666666666,0.45056331666666666,0.000124885
602,Container,0,50985,7,AUCKLAND,36.5025463,0.0002869616,1.0,0.38516745333333335,0.00012459166666666668
603,Container,0,50985,7,AUCKLAND,21.0553125,0.0003728685,1.0,0.5013704,0.00012459166666666668
604,Container,0,50985,7,AUCKLAND,29.76020833,0.0003638772,0.9999941666666666,0.4860632983333333,0.0001239516666666667
605,Container,0,50985,7,AUCKLAND,24.5758912,0.0003467753,1.0,0.46625852833333337,0.00012459166666666668
606,Container,0,50985,7,AUCKLAND,24.80118056,0.0003468728,1.0,0.46482160833333336,0.00012459166666666668
653,RoRo,0,9491,7,AUCKLAND,35.57375,0.0002609858,0.9999941666666666,0.328244975,0.00013224333333333333
654,RoRo,4,9491,7,AUCKLAND,51.41644676,0.0002541321,0.9999793333333334,0.31930130166666665,0.00013235833333333336
656,RoRo,4,9491,5,AUCKLAND,21.1725,0.0002359506,1.0,0.4470770025,0.00013195
657,RoRo,0,9491,5,AUCKLAND,18.18246528,0.0002424733,1.0,0.45943744499999994,0.00013195
658,RoRo,4,9491,5,AUCKLAND,36.33142361,0.0002266319,1.0,0.429418215,0.00013195
660,RoRo,0,9491,7,AUCKLAND,22.11939815,0.0002882193,1.0,0.37269752166666664,0.00012671
662,RoRo,0,16837,7,AUCKLAND,27.97800926,0.0004187852,0.9999793333333332,0.5377486349999999,0.000129145
664,RoRo,0,16837,6,AUCKLAND,17.83577546,0.0003634776,1.0,0.5733893099999999,0.000128094
665,RoRo,0,16837,5,AUCKLAND,17.44541667,0.0003095117,1.0,0.6144404525,0.00012713
666,RoRo,0,16837,6,AUCKLAND,20.31027778,0.0003623711,1.0,0.5718011700000001,0.000128094
668,RoRo,0,16837,7,AUCKLAND,25.94118056,0.0004173003,0.9999793333333332,0.5364102316666667,0.000129145
669,RoRo,0,16837,7,AUCKLAND,48.93055556,0.0003228421,0.9999793333333332,0.4137995283333333,0.000129145
670,RoRo,0,16837,6,AUCKLAND,18.6946875,0.0003631261,1.0,0.5729213639999999,0.000128094
671,RoRo,4,16837,6,AUCKLAND,47.16490741,0.0003427219,0.9999826,0.518743908,0.00013230200000000002
673,RoRo,0,16837,7,AUCKLAND,27.12417824,0.0004250198,0.9999793333333332,0.5461789666666667,0.000129145
674,RoRo,0,16837,6,AUCKLAND,24.44961806,0.0003509691,1.0,0.5544745200000001,0.000128094
675,RoRo,0,16837,5,AUCKLAND,18.71113426,0.000310947,1.0,0.6172271575,0.00012713
677,Container,4,22968,6,TAURANGA,38.65199074,0.0002115115,0.9999736,0.35310973,0.000120404
696,Container,2,22968,6,TAURANGA,17.04880787,0.0002192768,0.9999140000000001,0.39462347200000003,0.000111354
698,Container,2,22968,6,TAURANGA,16.45155093,0.0002222146,0.9999140000000001,0.39993602000000006,0.000111354
700,Container,2,22968,6,TAURANGA,15.0971875,0.0002267106,0.9999140000000001,0.407983354,0.000111354
701,Container,3,22968,5,AUCKLAND,14.76260417,0.000215303,0.99993825,0.4050100575,0.0001330025
702,Container,2,22968,6,TAURANGA,17.10030093,0.0002258467,0.9999140000000001,0.406327598,0.000111354
704,Container,2,22968,6,TAURANGA,19.82835648,0.0002238304,0.9999140000000001,0.402943634,0.000111354
705,Container,3,22968,5,AUCKLAND,14.36983796,0.0002198574,0.99993825,0.41365407,0.0001330025
706,Container,2,22968,6,TAURANGA,17.00868056,0.0002291525,0.9999140000000001,0.41240501599999996,0.000111354
707,Container,3,22968,5,AUCKLAND,15.43877315,0.0002204797,0.99993825,0.41479653,0.0001330025
708,Container,2,22968,7,AUCKLAND,32.88366898,0.0002525541,0.9998806666666668,0.37567524,0.00011213
709,Container,2,22968,6,TAURANGA,17.41876157,0.0002300393,0.9999140000000001,0.41439043,0.000111354
710,Container,2,22968,6,TAURANGA,18.93259259,0.000224315,0.9999140000000001,0.403860724,0.000111354
711,Container,2,22968,5,TAURANGA,13.86511574,0.0001855047,0.999967,0.42298477,0.00011019
712,Container,2,22968,5,TAURANGA,17.78431713,0.0001854634,0.9998925000000001,0.410966955,0.0001131
713,Container,2,22968,5,TAURANGA,18.42825231,0.00017983,0.999967,0.41033269249999993,0.00011019
715,Container,2,22968,7,TAURANGA,25.89650463,0.0002475156,0.9999151666666667,0.369598455,0.00011213
717,Container,2,22968,5,TAURANGA,18.12587963,0.0001858249,0.9998925000000001,0.411386625,0.0001131
718,Container,2,22968,5,TAURANGA,21.50125,0.0001700286,0.999967,0.3881345175,0.00011019
719,General Cargo,4,13462,7,TIMARU,55.35689815,0.0002631178,0.9999993333333332,0.36856323500000004,0.00010793999999999999
723,Container,0,8244,5,AUCKLAND,41.31083333,7.82837e-05,1.0,0.1550689725,0.00012484250000000002
728,Container,0,33836,5,AUCKLAND,34.38097222,0.0002091305,0.9999825,0.426623415,0.00012244749999999998
732,Container,1,61609,6,TAURANGA,53.99228009,0.0002334731,1.0,0.39979738200000003,0.000116838
735,Container,0,61636,7,AUCKLAND,30.52550926,0.0003904822,0.9999941666666666,0.5137503233333333,0.00012700333333333334
736,Container,0,61636,7,AUCKLAND,32.86822917,0.0003836547,0.9999941666666666,0.5050673633333334,0.00012700333333333334
737,Container,0,61636,7,AUCKLAND,44.58637731,0.0002982715,0.9999941666666666,0.39191578499999996,0.00012700333333333334
738,Container,0,61636,7,AUCKLAND,45.56418981,0.0002874933,0.9999941666666666,0.39141693333333333,0.000122695
739,Container,0,61636,6,AUCKLAND,34.0359375,0.000303211,0.9999929999999999,0.46938760999999996,0.000129158
742,Bulker,4,31939,5,AUCKLAND,38.88097222,0.000266641,1.0,0.5052338675,0.00013195
743,Bulker,0,31939,5,WELLINGTON,40.63853009,0.0001625203,1.0,0.42350863,9.881e-05
747,Bulker,4,31939,5,WELLINGTON,49.46304398,0.0002253914,1.0,0.48456755,0.0001141575
750,Bulker,4,31939,5,WELLINGTON,52.83966435,0.0001835,1.0,0.48135039,0.00010256999999999999
752,Container,3,18409,7,NELSON,37.99491898,0.0001849167,0.9999494999999999,0.3129758616666667,0.000102675
755,Container,0,53327,7,AUCKLAND,33.82048611,0.0003718599,0.9999778333333332,0.502935485,0.00012187666666666668
756,Container,0,53327,7,AUCKLAND,31.4725,0.0003584859,0.9999778333333332,0.4946295133333334,0.00011832333333333335
757,Container,0,53327,7,AUCKLAND,34.27380787,0.0003426366,0.9999778333333332,0.4723328683333334,0.00011850833333333333
758,Container,0,53327,7,AUCKLAND,45.45475694,0.0003079987,0.9999941666666666,0.44150854666666667,0.00011466166666666666
759,Container,0,53327,7,AUCKLAND,33.10893519,0.0003600892,0.9999778333333332,0.4971452433333334,0.00011850833333333333
760,Container,4,53327,7,AUCKLAND,45.30784722,0.0003181178,0.9999778333333332,0.43673329,0.00011832333333333335
761,Container,0,53327,7,AUCKLAND,38.60240741,0.0003379483,0.9999938333333332,0.4519173383333333,0.00012420499999999998
765,Container,0,38004,5,NELSON,18.36883102,0.0001874312,1.0,0.47921889000000006,9.56575e-05
767,Container,4,38004,5,AUCKLAND,46.24184028,0.0001870092,0.9999825,0.38144520000000004,0.00012217
769,Container,0,38004,6,AUCKLAND,32.79659722,0.0002618427,0.9999734,0.4256338640000001,0.00012008399999999998
772,Container,0,36307,7,AUCKLAND,30.56329861,0.0003165213,0.9999833333333332,0.41198051333333335,0.000126825
773,Container,0,36307,7,AUCKLAND,35.32648148,0.0003006946,0.9999836666666666,0.38987005666666663,0.00012700333333333334
777,Container,1,109657,7,TAURANGA,33.20678241,0.0004219234,1.0,0.544773705,0.000128345
778,Container,1,109657,7,TAURANGA,30.31355324,0.0004303919,1.0,0.5558782083333333,0.000128345
779,Container,1,109657,7,TAURANGA,28.68564815,0.0004406989,1.0,0.569165385,0.000128345
780,Container,1,109657,7,TAURANGA,51.05858796,0.000412604,1.0,0.5215614883333334,0.00013163166666666667
787,Container,0,69107,7,AUCKLAND,28.51385417,0.0003740936,0.9999941666666666,0.5180232416666667,0.00011914333333333333
788,Container,0,69107,7,AUCKLAND,31.49162037,0.0003941286,0.9999941666666666,0.5175980400000001,0.00012700333333333334
789,Container,0,69107,7,AUCKLAND,31.03277778,0.0003942678,0.9999941666666666,0.5173500366666666,0.00012700333333333334
790,Container,0,69107,7,AUCKLAND,26.28300926,0.0004136384,0.9999941666666666,0.5431128533333334,0.00012700333333333334
791,Container,0,69107,7,AUCKLAND,27.19164352,0.0004125124,0.9999941666666666,0.54174756,0.00012700333333333334
792,Container,0,69107,7,AUCKLAND,29.3531713,0.0003920704,0.9999941666666666,0.5145260766666667,0.00012700333333333334
793,Container,0,69107,7,AUCKLAND,33.40334491,0.0003770872,0.9999941666666666,0.4943697583333333,0.00012700333333333334
794,Container,0,69107,7,AUCKLAND,26.66130787,0.0004159287,0.9999941666666666,0.5460379116666667,0.00012700333333333334
795,Container,0,69107,7,AUCKLAND,26.89325231,0.0004151816,0.9999941666666666,0.5451799133333334,0.00012700333333333334
796,Container,0,69107,7,AUCKLAND,26.9321875,0.0004198974,0.9999941666666666,0.5516894149999999,0.00012700333333333334
797,Container,0,69107,7,AUCKLAND,25.88222222,0.0004172917,0.9999941666666666,0.548060235,0.00012700333333333334
798,Container,0,69107,7,AUCKLAND,28.60850694,0.0004071037,0.9999941666666666,0.5346568316666667,0.00012700333333333334
799,Container,0,69107,7,AUCKLAND,32.77827546,0.0003900163,0.9999941666666666,0.5123064833333334,0.00012700333333333334
804,General Cargo,4,32474,5,AUCKLAND,53.64892361,0.0002721702,1.0,0.5080199775,0.0001351175
808,Bulker,4,32537,7,WELLINGTON,57.47724537,0.0002466697,1.0,0.34170649333333336,0.00011232166666666667
811,Bulker,4,32537,5,TAURANGA,57.6668287,0.0002142609,1.0,0.4837307475,0.0001106075
814,Container,1,41028,7,TAURANGA,37.55502315,0.0002600224,1.0,0.36946492,0.00011658833333333335
816,Container,1,41028,7,TAURANGA,37.91329861,0.0002612502,1.0,0.37118212500000003,0.00011658833333333335
818,Container,1,41028,7,TAURANGA,35.69135417,0.0002779767,1.0,0.395271925,0.00011658833333333335
820,Container,1,41028,7,TAURANGA,38.04770833,0.0002596821,1.0,0.3689661066666667,0.00011658833333333335
822,Container,1,41028,7,TAURANGA,41.07282407,0.0002286816,1.0,0.33401020833333334,0.00011360499999999998
824,Container,1,41028,7,TAURANGA,28.25383102,0.0002986168,1.0,0.4204881883333333,0.0001178
825,Container,1,41028,7,TAURANGA,34.77247685,0.0002749463,1.0,0.39057199166666673,0.00011658833333333335
827,Container,1,41028,7,TAURANGA,35.03296296,0.0002801248,1.0,0.3939652983333333,0.0001178
835,Container,1,41028,7,TAURANGA,37.7933912,0.0002488168,1.0,0.3549944716666667,0.00011658833333333335
837,Container,1,41028,6,TAURANGA,37.00225694,0.0002044911,1.0,0.35696857600000004,0.00011414799999999998
840,Container,1,41028,6,TAURANGA,38.27747685,0.0002161481,1.0,0.37188785599999996,0.000115488
848,Container,1,41028,7,TAURANGA,37.21548611,0.000264871,1.0,0.37626397500000003,0.00011658833333333335
850,Container,1,41028,5,TAURANGA,34.09065972,0.0001709138,1.0,0.3737647675,0.00011398
852,Container,1,41028,7,TAURANGA,38.05290509,0.0002414709,1.0,0.34731263,0.00011537666666666664
853,Container,1,41028,7,TAURANGA,35.13984954,0.0002769428,1.0,0.39391780333333326,0.00011658833333333335
856,Container,1,41028,7,TAURANGA,35.17751157,0.000279711,1.0,0.3976523733333333,0.00011658833333333335
858,Container,1,41028,7,TAURANGA,36.89717593,0.0002589916,1.0,0.3726401033333333,0.00011537666666666668
861,Container,1,41028,7,TAURANGA,37.72793981,0.0002617615,1.0,0.37188627999999996,0.00011658833333333335
863,Container,1,41028,7,TAURANGA,37.37046296,0.0002605854,1.0,0.3701961716666667,0.00011658833333333335
865,Container,1,41028,6,TAURANGA,37.70122685,0.0002090308,1.0,0.360423714,0.000115488
869,Container,1,41028,7,TAURANGA,34.83601852,0.0002741143,1.0,0.3899068233333334,0.00011658833333333335
871,Container,1,41028,7,TAURANGA,35.45018519,0.0002767337,1.0,0.3934773333333334,0.00011658833333333335
873,Container,1,41028,7,TAURANGA,35.67229167,0.0002734343,1.0,0.38888817833333333,0.00011658833333333335
879,Container,1,41028,6,TAURANGA,36.19527778,0.000213822,1.0,0.36956598599999996,0.000115488
881,Container,1,41028,7,TAURANGA,37.53266204,0.0002601786,1.0,0.3697101933333333,0.00011658833333333335
885,RoRo,3,19879,5,AUCKLAND,13.72162037,0.0003817437,0.999969,0.7109148125,0.000134555
887,RoRo,0,19893,7,AUCKLAND,23.9315162,0.0004947082,0.9999793333333334,0.6204146399999999,0.00013146166666666665
888,RoRo,1,19893,7,AUCKLAND,59.3472338,0.0003139005,0.9999855000000001,0.4272551116666666,0.00011998
891,Container,0,39422,7,AUCKLAND,43.77918981,0.0003142005,0.999972,0.4242592383333334,0.000122355
893,Container,0,39422,7,AUCKLAND,27.1978125,0.0003287288,0.9999778333333332,0.4545289983333333,0.00011850833333333333
897,Bulker,3,46673,7,NAPIER,45.97934028,0.0002552907,0.9999963333333333,0.43022133333333334,0.00010971999999999999
899,Bulker,3,46673,6,WELLINGTON,52.64771991,0.0002745876,0.9999766000000001,0.479903296,0.000124654
905,Container,0,40208,7,AUCKLAND,35.02219907,0.0003070554,0.9999778333333332,0.4238151366666667,0.00011832333333333335
906,Container,0,40208,7,AUCKLAND,27.32680556,0.0003178339,0.9999778333333332,0.43891891166666674,0.00011850833333333333
915,Container,0,48015,6,WELLINGTON,32.46520833,0.0002336851,0.9999988,0.48223602200000004,9.7874e-05
918,Container,0,48015,7,AUCKLAND,29.15195602,0.0003415883,0.9999778333333332,0.47214711666666664,0.00011850833333333333
919,Container,0,48015,7,AUCKLAND,32.1830787,0.0003434642,0.9999778333333332,0.4735127966666666,0.00011832333333333335
920,Container,0,48015,7,AUCKLAND,28.58378472,0.0003662876,0.9999778333333332,0.5063638833333334,0.00011850833333333333
925,Container,0,5923,7,AUCKLAND,37.17753472,0.0001071392,0.9999606666666666,0.15493662166666666,0.00011724333333333332
926,Container,3,5923,6,AUCKLAND,17.03568287,0.0001078294,0.9996296000000001,0.1859632,0.00011600999999999998
927,Container,3,5923,6,AUCKLAND,18.21349537,0.0001049812,0.9996296000000001,0.181050284,0.00011600999999999998
928,Container,3,5923,6,AUCKLAND,16.83912037,0.0001057143,0.9996296000000001,0.182315866,0.00011600999999999998
929,Container,3,5923,6,AUCKLAND,18.05167824,0.0001015754,0.9996296000000001,0.175177484,0.00011600999999999998
930,Container,3,5923,6,AUCKLAND,20.37673611,0.0001051748,0.9996296000000001,0.18138445600000003,0.00011600999999999998
931,Container,3,5923,6,AUCKLAND,21.27149306,0.0001026198,0.9996296000000001,0.176976846,0.00011600999999999998
932,Container,3,5923,6,AUCKLAND,22.88087963,0.0001018115,0.9996296000000001,0.175582588,0.00011600999999999998
933,Container,2,5923,7,AUCKLAND,24.94765046,0.0001125322,0.9999418333333333,0.16639002666666666,0.00011213
934,Container,3,5923,6,AUCKLAND,19.87490741,0.0001021187,0.9996296000000001,0.17611442,0.00011600999999999998
935,Container,2,5923,7,AUCKLAND,35.96288194,9.77238e-05,0.999708,0.150364405,0.00011008999999999998
938,Bulker,3,33527,6,WELLINGTON,48.69368056,0.0002794828,0.9999874,0.49443442800000004,0.00011642599999999999
940,Bulker,4,33527,7,GISBORNE,58.72787037,0.0003049763,0.9999996666666666,0.378249365,0.000127365
953,Bulker,4,31894,6,AUCKLAND,48.61240741,0.0002994215,0.9999929999999999,0.441837458,0.000133896
954,Bulker,4,31894,5,TAURANGA,57.6402662,0.0002799156,0.9999995,0.539558465,0.0001251225
956,Bulker,4,31894,6,NAPIER,57.88792824,0.0002167658,0.9999966,0.411131612,0.000105404
958,RoRo,0,19531,7,AUCKLAND,30.66163194,0.0004570236,0.9999793333333334,0.5728887333333333,0.00013146166666666665
961,RoRo,0,19512,7,AUCKLAND,24.2269213,0.0004266415,0.9999768333333333,0.5568095433333333,0.00012929333333333334
962,RoRo,0,19550,7,AUCKLAND,29.61922454,0.000482548,0.9999793333333334,0.604490625,0.00013146166666666665
964,General Cargo,4,10581,5,TIMARU,44.73672454,0.0001697458,0.99999825,0.4531783925,9.053499999999999e-05
966,General Cargo,4,31646,5,NEW PLYMOUTH,57.05318287,0.0001547161,1.0,0.46283794749999996,8.358500000000001e-05
